YEAR,WOOD_SUPPLIER_TRASE_ID,WOOD_SUPPLIER_CORPORATE_GROUP,WOOD_SUPPLIER,WOOD_SUPPLIER_PROVINCE,WOOD_SUPPLIER_ISLAND,MILL_CORPORATE_GROUP,MILL,WOOD_SOURCE,PULPWOOD_VOLUME_M3
2023,ID-WOOD-CONCESSION-0459,ROYAL GOLDEN EAGLE,PT NUSANTARA SENTOSA RAYA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"416334,13"
2023,ID-WOOD-CONCESSION-0264,GOVERNMENT,PT INHUTANI I (PULAU LAUT),KALIMANTAN SELATAN,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"16488,88"
2023,ID-WOOD-CONCESSION-0565,ROYAL GOLDEN EAGLE,PT ITCI HUTANI MANUNGGAL,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"627502,22"
2023,ID-WOOD-CONCESSION-0466,UNKNOWN,PT MADUKORO LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"241759,58"
2023,ID-WOOD-CONCESSION-0437,UNKNOWN,PT MITRA KEMBANG SELARAS,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"207753,73"
2023,ID-WOOD-CONCESSION-0460,ROYAL GOLDEN EAGLE,PT NUSA PRIMA MANUNGGAL,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"48170,72"
2023,ID-WOOD-CONCESSION-0451,UNKNOWN,PT PERANAP TIMBER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"487519,01"
2023,ID-WOOD-CONCESSION-0447,UNKNOWN,PT RIMBA LAZUARDI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"10208,51"
2023,ID-WOOD-CONCESSION-0289,SUMITOMO,PT WANA SUBUR LESTARI,KALIMANTAN BARAT,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"204052,78"
2023,ID-WOOD-CONCESSION-0479,ROYAL GOLDEN EAGLE,PT WANANUGRAHA BINALESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"85622,56"
2023,ID-WOOD-CONCESSION-0468,UNKNOWN,CV PUTRI LINDUNG BULAN,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"15883,81"
2023,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"493964,69"
2023,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"558861,5"
2023,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"1553822,23"
2023,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"3699899,44"
2023,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"785841,61"
2023,ID-WOOD-CONCESSION-0447,UNKNOWN,PT RIMBA LAZUARDI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"56773,24"
2023,ID-WOOD-CONCESSION-0447,UNKNOWN,PT RIMBA LAZUARDI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"129560,75"
2023,ID-WOOD-CONCESSION-0452,UNKNOWN,PT RIMBA MUTIARA PERMAI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"138263,64"
2023,ID-WOOD-CONCESSION-0455,UNKNOWN,PT RIMBA PERANAP INDAH,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"149793,06"
2023,ID-WOOD-CONCESSION-0455,UNKNOWN,PT RIMBA PERANAP INDAH,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,276
2023,ID-WOOD-CONCESSION-0472,ROYAL GOLDEN EAGLE,PT SELARAS ABADI UTAMA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"265212,49"
2023,ID-WOOD-CONCESSION-0457,UNKNOWN,PT SERAYA SUMBER LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"282595,69"
2023,ID-WOOD-CONCESSION-0402,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"317666,08"
2023,ID-WOOD-CONCESSION-0402,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"572508,33"
2023,ID-WOOD-CONCESSION-0461,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"271381,68"
2023,ID-WOOD-CONCESSION-0461,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"765745,35"
2023,ID-WOOD-CONCESSION-0461,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"703457,94"
2023,ID-WOOD-CONCESSION-0486,ROYAL GOLDEN EAGLE,PT SUMATERA SILVA LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"85453,18"
2023,ID-WOOD-CONCESSION-0485,ROYAL GOLDEN EAGLE,PT SUMATERA SILVA LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"107688,23"
2023,ID-WOOD-CONCESSION-0486,ROYAL GOLDEN EAGLE,PT SUMATERA SILVA LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"206145,21"
2023,ID-WOOD-CONCESSION-0432,ADR,PT WAHANA LESTARI MAKMUR SUKSES,SUMATERA SELATAN,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"172238,64"
2023,ID-WOOD-CONCESSION-0402,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,PLANTATION,"368,67"
2023,ID-WOOD-CONCESSION-0641,ROYAL GOLDEN EAGLE,PT TOBA PULP LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,PLANTATION,"873504,63"
2023,ID-WOOD-CONCESSION-0641,ROYAL GOLDEN EAGLE,PT TOBA PULP LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,PLANTATION,"8117,52"
2023,ID-WOOD-CONCESSION-0395,UNKNOWN,PT TUSAM HUTANI LESTARI,ACEH,SUMATRA,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,PLANTATION,"32,3"
2023,ID-WOOD-CONCESSION-0365,KORINDO,PT KORINTIGA HUTANI,KALIMANTAN TENGAH,KALIMANTAN,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"15144,41"
2023,ID-WOOD-CONCESSION-0636,MARUBENI,PT MUSI HUTAN PERSADA,SUMATERA SELATAN,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"2087631,07"
2023,ID-WOOD-CONCESSION-0407,UNKNOWN,PT PARAMITRA MULIA LANGGENG,SUMATERA SELATAN,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"2045,51"
2023,ID-WOOD-CONCESSION-0323,ROYAL GOLDEN EAGLE,PT BAKAYAN JAYA ABADI,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,BALIKPAPAN CHIP LESTARI,PLANTATION,"81261,81"
2023,ID-WOOD-CONCESSION-0313,ROYAL GOLDEN EAGLE,PT INDUSTRIAL FOREST PLANTATION,KALIMANTAN TENGAH,KALIMANTAN,ROYAL GOLDEN EAGLE,BALIKPAPAN CHIP LESTARI,PLANTATION,"158062,78"
2023,ID-WOOD-CONCESSION-0564,GOVERNMENT,PT INHUTANI II (TANAH GROGOT),KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,BALIKPAPAN CHIP LESTARI,PLANTATION,"14355,7"
2023,ID-WOOD-CONCESSION-0376,ROYAL GOLDEN EAGLE,PT MAHAKAM PERSADA SAKTI,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,BALIKPAPAN CHIP LESTARI,PLANTATION,"186711,56"
2023,ID-WOOD-CONCESSION-0359,ROYAL GOLDEN EAGLE,PT NUSANTARA KALIMANTAN LESTARI,KALIMANTAN BARAT,KALIMANTAN,ROYAL GOLDEN EAGLE,BALIKPAPAN CHIP LESTARI,PLANTATION,"139712,77"
2023,ID-WOOD-CONCESSION-0348,UNKNOWN,PT BUANA INTI ENERGI,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,BALIKPAPAN CHIP LESTARI,PLANTATION,"331505,9"
2023,ID-WOOD-CONCESSION-0565,ROYAL GOLDEN EAGLE,PT ITCI HUTANI MANUNGGAL,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,BALIKPAPAN CHIP LESTARI,PLANTATION,"3787,45"
2023,ID-WOOD-CONCESSION-0374,ROYAL GOLDEN EAGLE,PT SANTAN BORNEO ABADI,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,BALIKPAPAN CHIP LESTARI,PLANTATION,"147155,66"
2023,ID-WOOD-CONCESSION-0340,UNKNOWN,PT SENDAWAR ADHI KARYA,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,BALIKPAPAN CHIP LESTARI,PLANTATION,"34742,43"
2023,ID-WOOD-CONCESSION-0494,UNKNOWN,PT TANJUNG REDEB HUTANI,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,BALIKPAPAN CHIP LESTARI,PLANTATION,"33310,7"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"509,05"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"8768,24"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"40653,53"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"13278,31"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"8576,87"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"1623,18"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"18831,42"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,25119
2023,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"678,64"
2023,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"8488,53"
2023,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"1515,12"
2023,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"3918,88"
2023,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"31306,46"
2023,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"26255,99"
2023,ID-WOOD-CONCESSION-0026,UNKNOWN,COMMUNITY FORESTRY (WEST KALIMANTAN),KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,COMMUNITY,"16881,5"
2023,ID-WOOD-CONCESSION-0025,UNKNOWN,COMMUNITY FORESTRY (SOUTH SUMATRA),SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,COMMUNITY,"9728,32"
2023,ID-WOOD-CONCESSION-0020,UNKNOWN,COMMUNITY FORESTRY (CENTRAL KALIMANTAN),KALIMANTAN TENGAH,KALIMANTAN,SINAR MAS,OKI,COMMUNITY,"111597,49"
2023,ID-WOOD-CONCESSION-0026,UNKNOWN,COMMUNITY FORESTRY (WEST KALIMANTAN),KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,COMMUNITY,"5295,9"
2023,ID-WOOD-CONCESSION-0029,UNKNOWN,TRADER (BANGKA-BELITUNG),KEPULAUAN BANGKA BELITUNG,SUMATRA,SINAR MAS,OKI,TRADER,"2113,17"
2023,ID-WOOD-CONCESSION-0030,UNKNOWN,TRADER (WEST KALIMANTAN),KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,TRADER,"2759,5"
2023,ID-WOOD-CONCESSION-0030,UNKNOWN,TRADER (WEST KALIMANTAN),KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,TRADER,"3213,48"
2023,ID-WOOD-CONCESSION-0028,UNKNOWN,TRADER (LAMPUNG),LAMPUNG,SUMATRA,SINAR MAS,OKI,TRADER,"1693,7"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"5607,39"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"39452,64"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"84,46"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"47309,56"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"450,89"
2023,ID-WOOD-CONCESSION-0020,UNKNOWN,COMMUNITY FORESTRY (CENTRAL KALIMANTAN),KALIMANTAN TENGAH,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"32044,16"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"109701,38"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"14349,9"
2023,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"82895,61"
2023,ID-WOOD-CONCESSION-0037,UNKNOWN,DAI DUONG FOREST PRODUCTS JSC (VIETNAM),UNKNOWN,UNKNOWN,ROYAL GOLDEN EAGLE,APRIL,IMPORT,"37113,85"
2023,ID-WOOD-CONCESSION-0034,MERICA,GERAK SAGA SDN BHD (MALAYSIA),UNKNOWN,UNKNOWN,ROYAL GOLDEN EAGLE,APRIL,IMPORT,"10297,85"
2023,ID-WOOD-CONCESSION-0034,MERICA,GERAK SAGA SDN BHD (MALAYSIA),UNKNOWN,UNKNOWN,ROYAL GOLDEN EAGLE,APRIL,IMPORT,"5572,15"
2023,ID-WOOD-CONCESSION-0009,UNKNOWN,GLOBAL WOODCHIP TRADING CO LTD (THAILAND),UNKNOWN,UNKNOWN,ROYAL GOLDEN EAGLE,APRIL,IMPORT,"45858,05"
2023,ID-WOOD-CONCESSION-0038,UNKNOWN,HALONG 12-11 JSC (VIETNAM),UNKNOWN,UNKNOWN,ROYAL GOLDEN EAGLE,APRIL,IMPORT,157777
2023,ID-WOOD-CONCESSION-0039,UNKNOWN,HOANG ANH KHOI COMPANY LIMITED (VIETNAM),UNKNOWN,UNKNOWN,ROYAL GOLDEN EAGLE,APRIL,IMPORT,"77038,27"
2023,ID-WOOD-CONCESSION-0017,YAYASAN SABAH,SABAH SOFTWOODS SDN BHD (MALAYSIA),UNKNOWN,UNKNOWN,ROYAL GOLDEN EAGLE,APRIL,IMPORT,"8287,27"
2023,ID-WOOD-CONCESSION-0040,UNKNOWN,SHAIYO AA CO LTD (THAILAND),UNKNOWN,UNKNOWN,ROYAL GOLDEN EAGLE,APRIL,IMPORT,"120583,8"
2023,ID-WOOD-CONCESSION-0035,C.A.S,SIAM TREE DEVELOPMENT CO LTD (THAILAND),UNKNOWN,UNKNOWN,ROYAL GOLDEN EAGLE,APRIL,IMPORT,"55341,55"
2023,ID-WOOD-CONCESSION-0018,UNKNOWN,THANH HOA CO LTD (VIETNAM),UNKNOWN,UNKNOWN,ROYAL GOLDEN EAGLE,APRIL,IMPORT,"38674,45"
2023,ID-WOOD-CONCESSION-0036,UNKNOWN,VIETNAM TCT CORP (VIETNAM),UNKNOWN,UNKNOWN,ROYAL GOLDEN EAGLE,APRIL,IMPORT,239200
2023,ID-WOOD-CONCESSION-0047,UNKNOWN,THE SIAM COMPANY LIMITED (THAILAND),UNKNOWN,UNKNOWN,ROYAL GOLDEN EAGLE,APRIL,IMPORT,"26379,1"
2023,ID-WOOD-CONCESSION-0023,UNKNOWN,COMMUNITY FORESTRY (NORTH SUMATRA),SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,COMMUNITY,"138251,78"
2024,ID-WOOD-CONCESSION-0545,SINAR MAS,PT ACACIA ANDALAN UTAMA (SK 87),KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"174832,75"
2024,ID-WOOD-CONCESSION-0471,SINAR MAS,PT ARARA ABADI,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"5229847,91"
2024,ID-WOOD-CONCESSION-0314,SINAR MAS,PT ASIA TANI PERSADA,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"2687,24"
2024,ID-WOOD-CONCESSION-0554,SINAR MAS,PT BALAI KAYANG MANDIRI,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"192217,68"
2024,ID-WOOD-CONCESSION-0440,SINAR MAS,PT BINA DUTA LAKSANA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"320869,67"
2024,ID-WOOD-CONCESSION-0483,SINAR MAS,PT BUKIT BATU HUTANI ALAM,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"526792,5"
2024,ID-WOOD-CONCESSION-0286,SINAR MAS,PT DAYA TANI KALBAR,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"81654,8"
2024,ID-WOOD-CONCESSION-0314,SINAR MAS,PT ASIA TANI PERSADA,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"12107,78"
2024,ID-WOOD-CONCESSION-0445,SINAR MAS,PT MITRA HUTANI JAYA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"335511,16"
2024,ID-WOOD-CONCESSION-0644,UNKNOWN,PT MUTIARA SABUK KHATULISTIWA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"337255,82"
2024,ID-WOOD-CONCESSION-0435,SINAR MAS,PT PERAWANG SUKSES PERKASA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"423794,29"
2024,ID-WOOD-CONCESSION-0473,SINAR MAS,PT ARTELINDO WIRATAMA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"36214,9"
2024,ID-WOOD-CONCESSION-0478,SINAR MAS,PT BINA DAYA BENTALA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"110304,02"
2024,ID-WOOD-CONCESSION-0480,SINAR MAS,PT RIAU INDO AGROPALMA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"181465,7"
2024,ID-WOOD-CONCESSION-0484,SINAR MAS,PT RIMBA HUTANI MAS,SUMATERA SELATAN,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"25537,29"
2024,ID-WOOD-CONCESSION-0481,SINAR MAS,PT SEKATO PRATAMA MAKMUR,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"533240,02"
2024,ID-WOOD-CONCESSION-0404,SINAR MAS,PT SUMBER HIJAU PERMAI,SUMATERA SELATAN,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"8530,72"
2024,ID-WOOD-CONCESSION-0456,UNKNOWN,PT SUNTARA GAJAPATI,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"285877,6"
2024,ID-WOOD-CONCESSION-0430,SINAR MAS,PT TRI PUPAJAYA,SUMATERA SELATAN,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"2663,51"
2024,ID-WOOD-CONCESSION-0477,SINAR MAS,PT RIAU ABADI LESTARI,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"176190,12"
2024,ID-WOOD-CONCESSION-0443,SINAR MAS,PT RIMBA MANDAU LESTARI,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"77310,57"
2024,ID-WOOD-CONCESSION-0542,SINAR MAS,PT RUAS UTAMA JAYA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"405110,8"
2024,ID-WOOD-CONCESSION-0448,SINAR MAS,PT SATRIA PERKASA AGUNG (SK 102),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"420271,22"
2024,ID-WOOD-CONCESSION-0449,SINAR MAS,PT SATRIA PERKASA AGUNG (SK 19),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"283527,06"
2024,ID-WOOD-CONCESSION-0482,SINAR MAS,PT SATRIA PERKASA AGUNG (SK 244),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"1433631,07"
2024,ID-WOOD-CONCESSION-0355,SINAR MAS,PT SUMALINDO HUTANI JAYA I,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"78189,09"
2024,ID-WOOD-CONCESSION-0354,SINAR MAS,PT SURYA HUTANI JAYA,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"635851,23"
2024,ID-WOOD-CONCESSION-0517,SINAR MAS,PT WIRAKARYA SAKTI,JAMBI,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"49178,71"
2024,ID-WOOD-CONCESSION-0416,SINAR MAS,PT RIMBA HUTANI MAS,JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,PLANTATION,"447233,81"
2024,ID-WOOD-CONCESSION-0555,SINAR MAS,PT TEBO MULTI AGRO,JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,PLANTATION,"271975,31"
2024,ID-WOOD-CONCESSION-0517,SINAR MAS,PT WIRAKARYA SAKTI,JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,PLANTATION,"3690128,73"
2024,ID-WOOD-CONCESSION-0545,SINAR MAS,PT ACACIA ANDALAN UTAMA (SK 87),KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"189737,1"
2024,ID-WOOD-CONCESSION-0314,SINAR MAS,PT ASIA TANI PERSADA,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"107807,61"
2024,ID-WOOD-CONCESSION-0440,SINAR MAS,PT BINA DUTA LAKSANA,RIAU,SUMATRA,SINAR MAS,OKI,PLANTATION,"121292,18"
2024,ID-WOOD-CONCESSION-0429,SINAR MAS,PT BUMI ANDALAS PERMAI,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"2238309,28"
2024,ID-WOOD-CONCESSION-0540,SINAR MAS,PT BUMI MEKAR HIJAU,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"1675696,09"
2024,ID-WOOD-CONCESSION-0410,SINAR MAS,PT BUMI PERSADA PERMAI (SK 79),SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,129392
2024,ID-WOOD-CONCESSION-0286,SINAR MAS,PT DAYA TANI KALBAR,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"234228,94"
2024,ID-WOOD-CONCESSION-0314,SINAR MAS,PT ASIA TANI PERSADA,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"24233,91"
2024,ID-WOOD-CONCESSION-0658,SUMITOMO,PT KUBU MULIA FORESTRY,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"303,71"
2024,ID-WOOD-CONCESSION-0644,UNKNOWN,PT MUTIARA SABUK KHATULISTIWA,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"113726,04"
2024,ID-WOOD-CONCESSION-0433,SINAR MAS,PT BUMI PERSADA PERMAI (SK 337),SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"865067,15"
2024,ID-WOOD-CONCESSION-0280,SINAR MAS,PT FINNANTARA INTIGA,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"110404,39"
2024,ID-WOOD-CONCESSION-0484,SINAR MAS,PT RIMBA HUTANI MAS,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"900451,97"
2024,ID-WOOD-CONCESSION-0428,SINAR MAS,PT SBA WOOD INDUSTRIES,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"1456628,4"
